Brand,Items,Variant,Subcategories,Indicator,Score,Mentions,CoreIndicator,Polarization,Reason,Evaluated_At
蘭蔻,溫和去角質玫瑰凝膠,,去角質,清潔力,3.8,3,True,False,核心指標 ×1.3,2026-07-21 18:24:58
蘭蔻,溫和去角質玫瑰凝膠,,去角質,膚質適配性,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
蘭蔻,溫和去角質玫瑰凝膠,,去角質,保濕度,4.01,5,True,False,核心指標 ×1.3,2026-07-21 18:24:58
蘭蔻,溫和去角質玫瑰凝膠,,去角質,去角質機制,4.2,8,True,False,核心指標 ×1.3,2026-07-21 18:24:58
蘭蔻,溫和去角質玫瑰凝膠,,去角質,綜合評分,4.0,,,,排除 0 則業配/疑似業配、17 則商品不符,2026-07-21 18:24:58
植村秀,全新抹茶精萃潔顏油,,卸妝油,卸妝力,,0,True,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
植村秀,全新抹茶精萃潔顏油,,卸妝油,乳化速度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
植村秀,全新抹茶精萃潔顏油,,卸妝油,毛孔清潔度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
植村秀,全新抹茶精萃潔顏油,,卸妝油,殘妝溶解力,,0,True,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
植村秀,全新抹茶精萃潔顏油,,卸妝油,溫和不熏眼,,0,True,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
植村秀,全新抹茶精萃潔顏油,,卸妝油,致痘風險,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
資生堂,完美水漾潔顏油,,卸妝油,卸妝力,4.09,9,True,False,核心指標 ×1.3,2026-07-21 18:24:58
資生堂,完美水漾潔顏油,,卸妝油,乳化速度,3.61,9,False,False,,2026-07-21 18:24:58
資生堂,完美水漾潔顏油,,卸妝油,毛孔清潔度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
資生堂,完美水漾潔顏油,,卸妝油,殘妝溶解力,3.9,6,True,False,核心指標 ×1.3,2026-07-21 18:24:58
資生堂,完美水漾潔顏油,,卸妝油,溫和不熏眼,3.49,6,True,False,核心指標 ×1.3,2026-07-21 18:24:58
資生堂,完美水漾潔顏油,,卸妝油,致痘風險,3.68,5,False,False,,2026-07-21 18:24:58
資生堂,完美水漾潔顏油,,卸妝油,綜合評分,3.8,,,,排除 2 則業配/疑似業配、14 則商品不符,2026-07-21 18:24:58
M.A.C,超奇肌清爽花瓣淨妝油,,卸妝油,卸妝力,3.8,4,True,False,核心指標 ×1.3,2026-07-21 18:24:58
M.A.C,超奇肌清爽花瓣淨妝油,,卸妝油,乳化速度,4.12,5,False,False,,2026-07-21 18:24:58
M.A.C,超奇肌清爽花瓣淨妝油,,卸妝油,毛孔清潔度,4.05,2,False,False,⚠️ 樣本僅 2 則且評論分歧，參考性有限,2026-07-21 18:24:58
M.A.C,超奇肌清爽花瓣淨妝油,,卸妝油,殘妝溶解力,3.8,1,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-21 18:24:58
M.A.C,超奇肌清爽花瓣淨妝油,,卸妝油,溫和不熏眼,4.12,5,True,False,核心指標 ×1.3,2026-07-21 18:24:58
M.A.C,超奇肌清爽花瓣淨妝油,,卸妝油,致痘風險,4.16,3,False,False,,2026-07-21 18:24:58
M.A.C,超奇肌清爽花瓣淨妝油,,卸妝油,綜合評分,4.0,,,,排除 24 則業配/疑似業配、0 則商品不符,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩卸妝油,,卸妝油,卸妝力,3.85,18,True,False,核心指標 ×1.3,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩卸妝油,,卸妝油,乳化速度,4.02,9,False,False,,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩卸妝油,,卸妝油,毛孔清潔度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩卸妝油,,卸妝油,殘妝溶解力,3.85,7,True,False,核心指標 ×1.3,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩卸妝油,,卸妝油,溫和不熏眼,4.14,9,True,False,核心指標 ×1.3,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩卸妝油,,卸妝油,致痘風險,4.3,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩卸妝油,,卸妝油,綜合評分,4.0,,,,排除 3 則業配/疑似業配、0 則商品不符,2026-07-21 18:24:58
CHANEL,香奈兒深海精萃卸妝油,,卸妝油,卸妝力,4.13,9,True,False,核心指標 ×1.3,2026-07-21 18:24:58
CHANEL,香奈兒深海精萃卸妝油,,卸妝油,乳化速度,4.07,5,False,False,,2026-07-21 18:24:58
CHANEL,香奈兒深海精萃卸妝油,,卸妝油,毛孔清潔度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
CHANEL,香奈兒深海精萃卸妝油,,卸妝油,殘妝溶解力,3.8,3,True,False,核心指標 ×1.3,2026-07-21 18:24:58
CHANEL,香奈兒深海精萃卸妝油,,卸妝油,溫和不熏眼,4.06,11,True,False,核心指標 ×1.3,2026-07-21 18:24:58
CHANEL,香奈兒深海精萃卸妝油,,卸妝油,致痘風險,4.11,3,False,False,,2026-07-21 18:24:58
CHANEL,香奈兒深海精萃卸妝油,,卸妝油,綜合評分,4.0,,,,排除 2 則業配/疑似業配、8 則商品不符,2026-07-21 18:24:58
蘭蔻,溫和卸妝乳,,卸妝油,卸妝力,3.12,11,True,False,核心指標 ×1.3,2026-07-21 18:24:58
蘭蔻,溫和卸妝乳,,卸妝油,乳化速度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
蘭蔻,溫和卸妝乳,,卸妝油,毛孔清潔度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
蘭蔻,溫和卸妝乳,,卸妝油,殘妝溶解力,2.63,8,True,False,核心指標 ×1.3,2026-07-21 18:24:58
蘭蔻,溫和卸妝乳,,卸妝油,溫和不熏眼,3.59,3,True,False,核心指標 ×1.3,2026-07-21 18:24:58
蘭蔻,溫和卸妝乳,,卸妝油,致痘風險,2.4,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-21 18:24:58
蘭蔻,溫和卸妝乳,,卸妝油,綜合評分,3.0,,,,排除 0 則業配/疑似業配、14 則商品不符,2026-07-21 18:24:58
Bobbi Brown,超輕水感茉莉淨妝油,,卸妝油,卸妝力,3.76,12,True,False,核心指標 ×1.3,2026-07-21 18:24:58
Bobbi Brown,超輕水感茉莉淨妝油,,卸妝油,乳化速度,4.05,6,False,False,,2026-07-21 18:24:58
Bobbi Brown,超輕水感茉莉淨妝油,,卸妝油,毛孔清潔度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
Bobbi Brown,超輕水感茉莉淨妝油,,卸妝油,殘妝溶解力,3.38,5,True,False,核心指標 ×1.3,2026-07-21 18:24:58
Bobbi Brown,超輕水感茉莉淨妝油,,卸妝油,溫和不熏眼,3.32,8,True,False,核心指標 ×1.3,2026-07-21 18:24:58
Bobbi Brown,超輕水感茉莉淨妝油,,卸妝油,致痘風險,3.1,3,False,False,,2026-07-21 18:24:58
Bobbi Brown,超輕水感茉莉淨妝油,,卸妝油,綜合評分,3.5,,,,排除 8 則業配/疑似業配、3 則商品不符,2026-07-21 18:24:58
植村秀,全能奇蹟金萃潔顏霜,,卸妝膏,卸妝力,4.09,15,True,False,核心指標 ×1.3,2026-07-21 18:24:58
植村秀,全能奇蹟金萃潔顏霜,,卸妝膏,乳化速度,4.09,19,True,False,核心指標 ×1.3,2026-07-21 18:24:58
植村秀,全能奇蹟金萃潔顏霜,,卸妝膏,毛孔清潔度,3.92,5,False,False,,2026-07-21 18:24:58
植村秀,全能奇蹟金萃潔顏霜,,卸妝膏,殘妝溶解力,,0,True,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
植村秀,全能奇蹟金萃潔顏霜,,卸妝膏,溫和不熏眼,4.17,4,False,False,,2026-07-21 18:24:58
植村秀,全能奇蹟金萃潔顏霜,,卸妝膏,致痘風險,4.13,3,False,False,,2026-07-21 18:24:58
植村秀,全能奇蹟金萃潔顏霜,,卸妝膏,挖勺便利性,3.49,3,False,False,,2026-07-21 18:24:58
植村秀,全能奇蹟金萃潔顏霜,,卸妝膏,綜合評分,4.0,,,,排除 4 則業配/疑似業配、4 則商品不符,2026-07-21 18:24:58
YSL,金緻奢華賦活卸妝精萃,,卸妝膏,卸妝力,3.55,8,True,False,核心指標 ×1.3,2026-07-21 18:24:58
YSL,金緻奢華賦活卸妝精萃,,卸妝膏,乳化速度,4.0,2,True,False,⚠️ 樣本僅 2 則且評論分歧，參考性有限,2026-07-21 18:24:58
YSL,金緻奢華賦活卸妝精萃,,卸妝膏,毛孔清潔度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
YSL,金緻奢華賦活卸妝精萃,,卸妝膏,殘妝溶解力,2.63,4,True,False,核心指標 ×1.3,2026-07-21 18:24:58
YSL,金緻奢華賦活卸妝精萃,,卸妝膏,溫和不熏眼,4.1,2,False,False,⚠️ 樣本僅 2 則且評論分歧，參考性有限,2026-07-21 18:24:58
YSL,金緻奢華賦活卸妝精萃,,卸妝膏,致痘風險,4.3,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-21 18:24:58
YSL,金緻奢華賦活卸妝精萃,,卸妝膏,挖勺便利性,2.4,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-21 18:24:58
YSL,金緻奢華賦活卸妝精萃,,卸妝膏,綜合評分,3.5,,,,排除 2 則業配/疑似業配、17 則商品不符,2026-07-21 18:24:58
DIOR,DIOR精萃再生玫瑰卸妝霜,,卸妝膏,卸妝力,3.72,16,True,False,核心指標 ×1.3,2026-07-21 18:24:58
DIOR,DIOR精萃再生玫瑰卸妝霜,,卸妝膏,乳化速度,,0,True,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
DIOR,DIOR精萃再生玫瑰卸妝霜,,卸妝膏,毛孔清潔度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
DIOR,DIOR精萃再生玫瑰卸妝霜,,卸妝膏,殘妝溶解力,2.8,18,True,False,核心指標 ×1.3,2026-07-21 18:24:58
DIOR,DIOR精萃再生玫瑰卸妝霜,,卸妝膏,溫和不熏眼,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
DIOR,DIOR精萃再生玫瑰卸妝霜,,卸妝膏,致痘風險,2.93,3,False,False,,2026-07-21 18:24:58
DIOR,DIOR精萃再生玫瑰卸妝霜,,卸妝膏,挖勺便利性,2.88,2,False,False,⚠️ 樣本僅 2 則且評論分歧，參考性有限,2026-07-21 18:24:58
DIOR,DIOR精萃再生玫瑰卸妝霜,,卸妝膏,綜合評分,3.1,,,,排除 4 則業配/疑似業配、1 則商品不符,2026-07-21 18:24:58
MAKE UP FOREVER,三效完美冷霜,,卸妝膏,卸妝力,3.47,3,True,False,核心指標 ×1.3,2026-07-21 18:24:58
MAKE UP FOREVER,三效完美冷霜,,卸妝膏,乳化速度,3.5,1,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-21 18:24:58
MAKE UP FOREVER,三效完美冷霜,,卸妝膏,毛孔清潔度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
MAKE UP FOREVER,三效完美冷霜,,卸妝膏,殘妝溶解力,3.1,3,True,False,核心指標 ×1.3,2026-07-21 18:24:58
MAKE UP FOREVER,三效完美冷霜,,卸妝膏,溫和不熏眼,3.1,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-21 18:24:58
MAKE UP FOREVER,三效完美冷霜,,卸妝膏,致痘風險,4.3,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-21 18:24:58
MAKE UP FOREVER,三效完美冷霜,,卸妝膏,挖勺便利性,3.1,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-21 18:24:58
MAKE UP FOREVER,三效完美冷霜,,卸妝膏,綜合評分,3.4,,,,排除 1 則業配/疑似業配、20 則商品不符,2026-07-21 18:24:58
雅詩蘭黛,Advanced Night 特潤超導三效卸妝精萃膏,,卸妝膏,卸妝力,3.86,7,True,False,核心指標 ×1.3,2026-07-21 18:24:58
雅詩蘭黛,Advanced Night 特潤超導三效卸妝精萃膏,,卸妝膏,乳化速度,4.0,4,True,False,核心指標 ×1.3,2026-07-21 18:24:58
雅詩蘭黛,Advanced Night 特潤超導三效卸妝精萃膏,,卸妝膏,毛孔清潔度,4.3,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-21 18:24:58
雅詩蘭黛,Advanced Night 特潤超導三效卸妝精萃膏,,卸妝膏,殘妝溶解力,3.1,1,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-21 18:24:58
雅詩蘭黛,Advanced Night 特潤超導三效卸妝精萃膏,,卸妝膏,溫和不熏眼,4.13,3,False,False,,2026-07-21 18:24:58
雅詩蘭黛,Advanced Night 特潤超導三效卸妝精萃膏,,卸妝膏,致痘風險,4.05,2,False,False,⚠️ 樣本僅 2 則且評論分歧，參考性有限,2026-07-21 18:24:58
雅詩蘭黛,Advanced Night 特潤超導三效卸妝精萃膏,,卸妝膏,挖勺便利性,2.4,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-21 18:24:58
雅詩蘭黛,Advanced Night 特潤超導三效卸妝精萃膏,,卸妝膏,綜合評分,3.7,,,,排除 1 則業配/疑似業配、15 則商品不符,2026-07-21 18:24:58
Bobbi Brown,晶鑽桂馥潔膚霜,,卸妝膏,卸妝力,3.76,7,True,False,核心指標 ×1.3,2026-07-21 18:24:58
Bobbi Brown,晶鑽桂馥潔膚霜,,卸妝膏,乳化速度,3.57,6,True,False,核心指標 ×1.3,2026-07-21 18:24:58
Bobbi Brown,晶鑽桂馥潔膚霜,,卸妝膏,毛孔清潔度,4.05,2,False,False,⚠️ 樣本僅 2 則且評論分歧，參考性有限,2026-07-21 18:24:58
Bobbi Brown,晶鑽桂馥潔膚霜,,卸妝膏,殘妝溶解力,3.82,2,True,False,⚠️ 樣本僅 2 則且評論分歧，參考性有限,2026-07-21 18:24:58
Bobbi Brown,晶鑽桂馥潔膚霜,,卸妝膏,溫和不熏眼,2.69,3,False,False,,2026-07-21 18:24:58
Bobbi Brown,晶鑽桂馥潔膚霜,,卸妝膏,致痘風險,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
Bobbi Brown,晶鑽桂馥潔膚霜,,卸妝膏,挖勺便利性,3.1,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-21 18:24:58
Bobbi Brown,晶鑽桂馥潔膚霜,,卸妝膏,綜合評分,3.5,,,,排除 5 則業配/疑似業配、8 則商品不符,2026-07-21 18:24:58
資生堂,完美水漾卸妝水,,卸妝水,卸妝力,3.73,5,True,False,核心指標 ×1.3,2026-07-21 18:24:58
資生堂,完美水漾卸妝水,,卸妝水,清爽度,4.13,2,True,False,⚠️ 樣本僅 2 則且評論分歧，參考性有限,2026-07-21 18:24:58
資生堂,完美水漾卸妝水,,卸妝水,毛孔清潔度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
資生堂,完美水漾卸妝水,,卸妝水,低摩擦度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
資生堂,完美水漾卸妝水,,卸妝水,溫和不熏眼,,0,True,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
資生堂,完美水漾卸妝水,,卸妝水,殘妝溶解力,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
資生堂,完美水漾卸妝水,,卸妝水,致痘風險,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
資生堂,完美水漾卸妝水,,卸妝水,保濕度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
資生堂,完美水漾卸妝水,,卸妝水,綜合評分,3.9,,,,排除 0 則業配/疑似業配、25 則商品不符,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩卸妝水,,卸妝水,卸妝力,3.3,2,True,False,⚠️ 樣本僅 2 則且評論分歧，參考性有限 ⚠️ 有效評論樣本較少，結果僅供參考,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩卸妝水,,卸妝水,清爽度,,0,True,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩卸妝水,,卸妝水,毛孔清潔度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩卸妝水,,卸妝水,低摩擦度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩卸妝水,,卸妝水,溫和不熏眼,3.8,1,True,False,⚠️ 樣本僅 2 則，參考性有限 ⚠️ 有效評論樣本較少，結果僅供參考,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩卸妝水,,卸妝水,殘妝溶解力,3.1,1,False,False,⚠️ 樣本僅 2 則，參考性有限 ⚠️ 有效評論樣本較少，結果僅供參考,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩卸妝水,,卸妝水,致痘風險,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩卸妝水,,卸妝水,保濕度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩卸妝水,,卸妝水,綜合評分,3.4,,,,排除 3 則業配/疑似業配、22 則商品不符,2026-07-21 18:24:58
CHANEL,香奈兒深海精萃卸妝水,,卸妝水,卸妝力,3.88,10,True,False,核心指標 ×1.3,2026-07-21 18:24:58
CHANEL,香奈兒深海精萃卸妝水,,卸妝水,清爽度,3.95,4,True,False,核心指標 ×1.3,2026-07-21 18:24:58
CHANEL,香奈兒深海精萃卸妝水,,卸妝水,毛孔清潔度,3.97,3,False,False,,2026-07-21 18:24:58
CHANEL,香奈兒深海精萃卸妝水,,卸妝水,低摩擦度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
CHANEL,香奈兒深海精萃卸妝水,,卸妝水,溫和不熏眼,4.2,5,True,False,核心指標 ×1.3,2026-07-21 18:24:58
CHANEL,香奈兒深海精萃卸妝水,,卸妝水,殘妝溶解力,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
CHANEL,香奈兒深海精萃卸妝水,,卸妝水,致痘風險,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
CHANEL,香奈兒深海精萃卸妝水,,卸妝水,保濕度,3.98,6,False,False,,2026-07-21 18:24:58
CHANEL,香奈兒深海精萃卸妝水,,卸妝水,綜合評分,4.0,,,,排除 1 則業配/疑似業配、8 則商品不符,2026-07-21 18:24:58
Bobbi Brown,瞬間雙效卸妝液,,卸妝水,卸妝力,,0,True,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
Bobbi Brown,瞬間雙效卸妝液,,卸妝水,清爽度,4.3,1,True,False,⚠️ 樣本僅 2 則，參考性有限 ⚠️ 有效評論樣本較少，結果僅供參考,2026-07-21 18:24:58
Bobbi Brown,瞬間雙效卸妝液,,卸妝水,毛孔清潔度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
Bobbi Brown,瞬間雙效卸妝液,,卸妝水,低摩擦度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
Bobbi Brown,瞬間雙效卸妝液,,卸妝水,溫和不熏眼,4.3,1,True,False,⚠️ 樣本僅 2 則，參考性有限 ⚠️ 有效評論樣本較少，結果僅供參考,2026-07-21 18:24:58
Bobbi Brown,瞬間雙效卸妝液,,卸妝水,殘妝溶解力,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
Bobbi Brown,瞬間雙效卸妝液,,卸妝水,致痘風險,4.3,1,False,False,⚠️ 樣本僅 2 則，參考性有限 ⚠️ 有效評論樣本較少，結果僅供參考,2026-07-21 18:24:58
Bobbi Brown,瞬間雙效卸妝液,,卸妝水,保濕度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
Bobbi Brown,瞬間雙效卸妝液,,卸妝水,綜合評分,4.3,,,,排除 0 則業配/疑似業配、28 則商品不符,2026-07-21 18:24:58
M.A.C,清爽眼唇淨妝露,,眼唇卸妝液,卸妝力,3.52,11,True,False,核心指標 ×1.3,2026-07-21 18:24:58
M.A.C,清爽眼唇淨妝露,,眼唇卸妝液,乳化速度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
M.A.C,清爽眼唇淨妝露,,眼唇卸妝液,殘妝溶解力,2.41,9,True,False,核心指標 ×1.3,2026-07-21 18:24:58
M.A.C,清爽眼唇淨妝露,,眼唇卸妝液,溫和不熏眼,3.52,14,True,False,核心指標 ×1.3,2026-07-21 18:24:58
M.A.C,清爽眼唇淨妝露,,眼唇卸妝液,低摩擦度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
M.A.C,清爽眼唇淨妝露,,眼唇卸妝液,綜合評分,3.2,,,,排除 2 則業配/疑似業配、5 則商品不符,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩眼唇卸妝液,,眼唇卸妝液,卸妝力,,0,True,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩眼唇卸妝液,,眼唇卸妝液,乳化速度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩眼唇卸妝液,,眼唇卸妝液,殘妝溶解力,3.1,1,True,False,⚠️ 樣本僅 2 則，參考性有限 ⚠️ 有效評論樣本較少，結果僅供參考,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩眼唇卸妝液,,眼唇卸妝液,溫和不熏眼,,0,True,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩眼唇卸妝液,,眼唇卸妝液,低摩擦度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
DIOR,迪奧極淨舒緩眼唇卸妝液,,眼唇卸妝液,綜合評分,3.1,,,,排除 10 則業配/疑似業配、17 則商品不符,2026-07-21 18:24:58
CHANEL,香奈兒溫和雙效眼部卸妝液,新版,眼唇卸妝液,卸妝力,3.5,1,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-21 18:24:58
CHANEL,香奈兒溫和雙效眼部卸妝液,新版,眼唇卸妝液,乳化速度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
CHANEL,香奈兒溫和雙效眼部卸妝液,新版,眼唇卸妝液,殘妝溶解力,1.83,3,True,False,核心指標 ×1.3,2026-07-21 18:24:58
CHANEL,香奈兒溫和雙效眼部卸妝液,新版,眼唇卸妝液,溫和不熏眼,2.17,3,True,False,核心指標 ×1.3,2026-07-21 18:24:58
CHANEL,香奈兒溫和雙效眼部卸妝液,新版,眼唇卸妝液,低摩擦度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
CHANEL,香奈兒溫和雙效眼部卸妝液,新版,眼唇卸妝液,綜合評分,2.5,,,,排除 0 則業配/疑似業配、0 則商品不符,2026-07-21 18:24:58
CHANEL,香奈兒溫和雙效眼部卸妝液,,眼唇卸妝液,卸妝力,3.69,10,True,False,核心指標 ×1.3,2026-07-21 18:24:58
CHANEL,香奈兒溫和雙效眼部卸妝液,,眼唇卸妝液,乳化速度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
CHANEL,香奈兒溫和雙效眼部卸妝液,,眼唇卸妝液,殘妝溶解力,3.52,7,True,False,核心指標 ×1.3,2026-07-21 18:24:58
CHANEL,香奈兒溫和雙效眼部卸妝液,,眼唇卸妝液,溫和不熏眼,3.84,12,True,False,核心指標 ×1.3,2026-07-21 18:24:58
CHANEL,香奈兒溫和雙效眼部卸妝液,,眼唇卸妝液,低摩擦度,4.3,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-21 18:24:58
CHANEL,香奈兒溫和雙效眼部卸妝液,,眼唇卸妝液,綜合評分,3.8,,,,排除 8 則業配/疑似業配、0 則商品不符,2026-07-21 18:24:58
MAKE UP FOREVER,完美舒緩眼唇卸妝乳,,眼唇卸妝液,卸妝力,4.0,3,True,False,核心指標 ×1.3,2026-07-21 18:24:58
MAKE UP FOREVER,完美舒緩眼唇卸妝乳,,眼唇卸妝液,乳化速度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
MAKE UP FOREVER,完美舒緩眼唇卸妝乳,,眼唇卸妝液,殘妝溶解力,4.3,3,True,False,核心指標 ×1.3,2026-07-21 18:24:58
MAKE UP FOREVER,完美舒緩眼唇卸妝乳,,眼唇卸妝液,溫和不熏眼,3.78,7,True,False,核心指標 ×1.3,2026-07-21 18:24:58
MAKE UP FOREVER,完美舒緩眼唇卸妝乳,,眼唇卸妝液,低摩擦度,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
MAKE UP FOREVER,完美舒緩眼唇卸妝乳,,眼唇卸妝液,綜合評分,4.0,,,,排除 4 則業配/疑似業配、18 則商品不符,2026-07-21 18:24:58
資生堂,完美淨嫩卸妝布,,卸妝棉,卸妝力,4.3,1,True,False,⚠️ 樣本僅 2 則，參考性有限 ⚠️ 有效評論樣本較少，結果僅供參考,2026-07-21 18:24:58
資生堂,完美淨嫩卸妝布,,卸妝棉,殘妝溶解力,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
資生堂,完美淨嫩卸妝布,,卸妝棉,溫和不熏眼,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
資生堂,完美淨嫩卸妝布,,卸妝棉,低摩擦度,4.3,1,True,False,⚠️ 樣本僅 2 則，參考性有限 ⚠️ 有效評論樣本較少，結果僅供參考,2026-07-21 18:24:58
資生堂,完美淨嫩卸妝布,,卸妝棉,棉片材質親膚度,4.3,1,True,False,⚠️ 樣本僅 2 則，參考性有限 ⚠️ 有效評論樣本較少，結果僅供參考,2026-07-21 18:24:58
資生堂,完美淨嫩卸妝布,,卸妝棉,包裝密封設計,4.3,1,False,False,⚠️ 樣本僅 2 則，參考性有限 ⚠️ 有效評論樣本較少，結果僅供參考,2026-07-21 18:24:58
資生堂,完美淨嫩卸妝布,,卸妝棉,綜合評分,4.3,,,,排除 0 則業配/疑似業配、23 則商品不符,2026-07-21 18:24:58
M.A.C,舒緩保濕潔膚膜,,卸妝棉,卸妝力,3.85,4,True,False,核心指標 ×1.3,2026-07-21 18:24:58
M.A.C,舒緩保濕潔膚膜,,卸妝棉,殘妝溶解力,3.1,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-21 18:24:58
M.A.C,舒緩保濕潔膚膜,,卸妝棉,溫和不熏眼,3.8,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-21 18:24:58
M.A.C,舒緩保濕潔膚膜,,卸妝棉,低摩擦度,2.4,1,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-21 18:24:58
M.A.C,舒緩保濕潔膚膜,,卸妝棉,棉片材質親膚度,3.2,3,True,False,核心指標 ×1.3,2026-07-21 18:24:58
M.A.C,舒緩保濕潔膚膜,,卸妝棉,包裝密封設計,,0,False,False,資料不足，評論中未提及此指標,2026-07-21 18:24:58
M.A.C,舒緩保濕潔膚膜,,卸妝棉,綜合評分,3.3,,,,排除 1 則業配/疑似業配、25 則商品不符,2026-07-21 18:24:58
植村秀,全能奇蹟金萃精華水,,化妝水,吸收滲透力,4.41,8,True,False,核心指標 ×1.3,2026-07-22 17:46:29
植村秀,全能奇蹟金萃精華水,,化妝水,保濕鎖水度,4.5,16,True,False,核心指標 ×1.3,2026-07-22 17:46:29
